timestamp,pair,action,full_signal,price,rsi_status,rsi_value,ema20_status,ema20_value,ema50_status,ema50_value,ema200_status,ema200_value,macd_status,macd_value,macd_signal_status,macd_signal_value,stoch_k_status,stoch_k_value,stoch_d_status,stoch_d_value,bb_status,bb_high_value,bb_low_value,cci_status,cci_value,adx_status,adx_value,willr_status,willr_value,atr_status,atr_value,obv_status,obv_value,buy_score,sell_score,hold_score,htf_bias,base_bias,quote_bias
2025-10-23T06:24:45.458167-04:00,EUR/USD,BUY,"BUY (score=5, HTF=NEUTRAL)",1.1593,BUY,44.40720397087221,HOLD,1.1593409130689274,HOLD,1.1594295058833515,HOLD,1.1596526029465852,SELL,-2.255749443302868e-05,SELL,-3.0357412974039647e-05,BUY,16.66666666664611,BUY,20.370370370324704,BUY,1.1594347434485017,1.1591962565514982,HOLD,-21.915871332546967,SELL,14.82844975761831,BUY,-83.33333333335389,HOLD,3.9777260543466165e-05,HOLD,,5,4,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:24:49.394757-04:00,GBP/AUD,SELL,"SELL (score=6, HTF=NEUTRAL)",2.05079,SELL,64.37955693576762,HOLD,2.050249094918004,HOLD,2.0502834844581703,HOLD,2.0513741868025415,BUY,0.0001440870020914531,BUY,4.548114297953474e-05,SELL,100.0,SELL,93.93939393940074,BUY,2.0508528277805205,2.04940717221948,SELL,139.24050632910652,BUY,20.2427257421436,SELL,-0.0,BUY,0.00015246297663992013,HOLD,,5,6,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:24:53.462918-04:00,GBP/CAD,SELL,"SELL (score=5, HTF=NEUTRAL)",1.868,SELL,54.158456602691956,HOLD,1.867920685453437,HOLD,1.867909860492481,HOLD,1.8678222988802056,BUY,6.290275645692844e-05,BUY,2.6121961534030904e-05,SELL,75.86206896554232,SELL,83.03229337713026,BUY,1.868327819892333,1.8672841801076667,HOLD,51.322751322820274,BUY,15.44825297370063,SELL,-24.137931034457676,HOLD,8.63846574960729e-05,HOLD,,4,5,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:24:56.582244-04:00,GBP/CHF,BUY,"BUY (score=4, HTF=NEUTRAL)",1.0653,SELL,55.159717477188686,HOLD,1.0652691548637185,HOLD,1.06511527324419,HOLD,1.06467607165746,BUY,7.358623004183329e-05,BUY,7.819084123374638e-05,HOLD,54.838709677414734,SELL,63.7341153470313,BUY,1.065502312309432,1.0649896876905678,HOLD,30.50847457626853,BUY,18.295834371318502,HOLD,-45.161290322585266,HOLD,5.060476704822757e-05,HOLD,,4,3,8,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:25:00.745055-04:00,GBP/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",203.73199,SELL,58.23799513879216,HOLD,203.7114228368975,HOLD,203.70293509383404,HOLD,203.64029102120784,BUY,0.010833737576348312,BUY,0.006278190700010834,SELL,89.6242674939561,SELL,92.5025853154126,BUY,203.75265396993373,203.65324103006625,SELL,93.28788189049158,BUY,13.455590473476022,SELL,-10.375732506043901,HOLD,0.011212384423221264,HOLD,,4,6,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:25:04.485186-04:00,GBP/USD,BUY,"BUY (score=9, HTF=NEUTRAL)",1.33481,BUY,40.9012808389842,HOLD,1.33497381202536,HOLD,1.3350040948550723,HOLD,1.334999288644317,BUY,2.6983029768334887e-06,BUY,3.6531828618657647e-06,BUY,12.195121951244609,BUY,40.44242768011205,BUY,1.3352303688991503,1.3346336311008498,HOLD,-59.8039215686044,BUY,14.207930800798911,BUY,-87.80487804875538,BUY,7.079022964164137e-05,HOLD,,9,1,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:25:08.040656-04:00,USD/CAD,SELL,"SELL (score=6, HTF=NEUTRAL)",1.3997,SELL,57.335929002110156,HOLD,1.3994350658468078,HOLD,1.3993996839734677,HOLD,1.399340722613484,BUY,3.1760107346956445e-05,BUY,9.933157773607326e-06,SELL,100.0,SELL,80.27210884353933,BUY,1.3996922204569326,1.3990977795430672,SELL,207.48299319716526,HOLD,6.724054976127974,SELL,-0.0,BUY,0.00014461254538261642,HOLD,,4,6,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:25:11.677320-04:00,USD/CHF,SELL,"SELL (score=6, HTF=NEUTRAL)",0.79812,SELL,62.153456368549364,HOLD,0.7980203752426118,HOLD,0.7978896323107112,HOLD,0.7975674243246244,BUY,5.172625638061312e-05,BUY,5.550045466158113e-05,SELL,100.0,SELL,85.71428571427437,BUY,0.7981263314877423,0.7979306685122578,SELL,166.4392905865986,BUY,21.083438603124968,SELL,-0.0,HOLD,4.0765122575798754e-05,HOLD,,4,6,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:25:15.227887-04:00,USD/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",152.636,SELL,64.09417920464725,HOLD,152.602909740104,HOLD,152.5928594357428,HOLD,152.54683149893737,BUY,0.008278947105083034,BUY,0.004382290396376627,SELL,100.0,SELL,100.0,BUY,152.63497128842744,152.5664267115726,SELL,168.1120080004755,HOLD,11.449900389089946,SELL,-0.0,HOLD,0.009882958543650608,HOLD,,3,6,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:39:53.703953-04:00,AUD/CAD,BUY,"BUY (score=7, HTF=NEUTRAL)",0.91058,BUY,35.01017489234819,HOLD,0.910766859961885,HOLD,0.9108595338938087,HOLD,0.9104791165745773,SELL,-0.00010161130273500518,SELL,-7.945586748790783e-05,BUY,11.363636363635218,BUY,8.83838383838381,BUY,0.9110431824736239,0.9105388175263761,BUY,-127.99514710340189,SELL,20.72505774930706,BUY,-88.63636363636478,BUY,5.8108789552447484e-05,HOLD,,7,4,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:39:57.835480-04:00,AUD/CHF,BUY,"BUY (score=6, HTF=SELL)",0.51872,BUY,22.096331829229143,SELL,0.5193610911408212,SELL,0.5193923680046688,HOLD,0.5189999444813359,SELL,-8.253997544793723e-05,SELL,-3.883292944778146e-05,BUY,0.0,HOLD,47.36842105262442,BUY,0.5197123982175427,0.5190616017824574,BUY,-505.8778915437293,SELL,14.85852927840468,BUY,-100.0,BUY,9.192703015713437e-05,HOLD,,6,5,4,SELL,NEUTRAL,NEUTRAL
2025-10-23T06:40:01.159514-04:00,AUD/JPY,BUY,"BUY (score=6, HTF=NEUTRAL)",99.321,BUY,41.58656909851366,HOLD,99.33345122434595,HOLD,99.33838255421415,HOLD,99.27164995378696,SELL,-0.0071943200571240595,SELL,-0.0057944766697612055,BUY,8.333333333313597,BUY,18.055555555542426,BUY,99.35289638927499,99.316203610725,BUY,-111.5915173977816,SELL,12.479438188761447,BUY,-91.66666666668641,HOLD,0.006947148869619464,HOLD,,6,4,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:04.241652-04:00,AUD/USD,BUY,"BUY (score=7, HTF=NEUTRAL)",0.651,BUY,39.31132844817176,HOLD,0.6511694415853174,HOLD,0.6511688085447601,HOLD,0.6504601025374953,SELL,-6.173144777210648e-05,SELL,-2.9129109722605264e-05,BUY,0.0,BUY,7.017543859647604,BUY,0.6515052995741858,0.6509417004258141,BUY,-116.8627450980115,SELL,15.041179878986895,BUY,-100.0,BUY,6.705388416382214e-05,HOLD,,7,4,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:07.701729-04:00,CAD/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",109.063,SELL,54.91228282558005,HOLD,109.05630230391085,HOLD,109.05113592520442,HOLD,109.0233034587704,BUY,0.0035423038525124184,BUY,0.0026987459656535465,SELL,84.61538461541825,SELL,87.1794871795152,BUY,109.06872442870988,109.04137557129013,SELL,93.72236958439967,HOLD,7.944052422706031,SELL,-15.38461538458175,HOLD,0.00640506757191419,HOLD,,3,6,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:11.338095-04:00,CAD/CHF,BUY,"BUY (score=7, HTF=SELL)",0.56961,BUY,27.779652540897175,SELL,0.5701902128883999,HOLD,0.570164821031841,HOLD,0.5699739516456738,SELL,-2.7279286407111414e-05,BUY,9.136713580309967e-06,BUY,0.0,SELL,62.121212121199086,BUY,0.5704997182945971,0.5699142817054029,BUY,-538.5656292290411,HOLD,10.630453927519593,BUY,-100.0,BUY,0.00010096104896426538,HOLD,,7,3,5,SELL,NEUTRAL,NEUTRAL
2025-10-23T06:40:14.978630-04:00,CHF/JPY,BUY,"BUY (score=7, HTF=NEUTRAL)",191.188,BUY,37.87566737301278,HOLD,191.2174067674193,HOLD,191.22789336341341,HOLD,191.24910788461708,SELL,-0.0035112152385181616,BUY,0.00024616833401014935,BUY,0.0,BUY,0.0,BUY,191.25123736903504,191.19346663096496,BUY,-209.08731245634374,SELL,12.304407927855733,BUY,-100.0,HOLD,0.00978696093174546,HOLD,,7,3,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:22.343985-04:00,EUR/CAD,BUY,"BUY (score=6, HTF=NEUTRAL)",1.62203,BUY,39.991340237184026,HOLD,1.622200837181584,HOLD,1.6222707402762964,HOLD,1.6225147289577564,SELL,-3.951115076072931e-05,SELL,-1.2572193329561054e-05,BUY,0.0,BUY,1.66666666665927,BUY,1.622507033973413,1.6220139660265869,BUY,-159.24006908464517,HOLD,11.483261404567783,BUY,-100.0,HOLD,7.118646050408938e-05,HOLD,,6,3,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:25.772932-04:00,EUR/CHF,SELL,"SELL (score=6, HTF=NEUTRAL)",0.92525,SELL,57.863902569875826,HOLD,0.9251843643192379,HOLD,0.9251252685872314,HOLD,0.9249212573943931,BUY,2.9799294491539285e-05,BUY,2.02517856146078e-05,SELL,85.0000000000111,SELL,90.00000000000739,BUY,0.9252839766329355,0.9250700233670646,SELL,114.7798742138408,HOLD,11.547833495405254,SELL,-14.999999999988898,HOLD,3.863891198376719e-05,HOLD,,3,6,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:30.062204-04:00,EUR/GBP,SELL,"SELL (score=8, HTF=NEUTRAL)",0.86842,SELL,54.84977774642292,HOLD,0.8683833836656089,HOLD,0.8684252194607379,HOLD,0.8686089589824552,SELL,-8.132386631110045e-06,SELL,-1.9220146717504122e-05,SELL,100.0,SELL,92.59259259262001,BUY,0.868443999999948,0.8683000000000518,SELL,103.89610389616007,HOLD,11.080144656340364,SELL,-0.0,BUY,2.311263209708314e-05,HOLD,,2,8,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:33.735787-04:00,EUR/JPY,BUY,"BUY (score=8, HTF=NEUTRAL)",176.918,BUY,47.62169882033975,HOLD,176.92322937506353,HOLD,176.92281703452522,HOLD,176.90522871746984,BUY,0.0006283125671018297,BUY,0.002698668744240179,BUY,6.666666666698246,BUY,2.22222222223272,BUY,176.9427824906876,176.91222250931241,BUY,-102.15270499073245,HOLD,8.679554996803104,BUY,-93.33333333330175,HOLD,0.007440776581400023,HOLD,,8,1,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:37.074305-04:00,EUR/USD,BUY,"BUY (score=4, HTF=NEUTRAL)",1.15927,BUY,47.85259397080781,HOLD,1.159286164426465,HOLD,1.15935517551088,HOLD,1.159596390060245,SELL,-1.9624674329365988e-05,SELL,-2.3971312321289045e-05,BUY,42.857142857142854,BUY,44.44444444442096,BUY,1.1593989833322191,1.1591590166677808,HOLD,-12.499999999901698,HOLD,9.94106920286421,HOLD,-57.142857142857146,HOLD,5.0885209619110466e-05,HOLD,,4,3,8,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:41.299688-04:00,GBP/AUD,SELL,"SELL (score=6, HTF=NEUTRAL)",2.0512,SELL,62.25705810939344,HOLD,2.0508304596877087,HOLD,2.0505990096421027,HOLD,2.0513095235527223,BUY,0.00020905608752253002,BUY,0.0002082669801951261,SELL,100.0,SELL,85.03401360543786,BUY,2.051262179959842,2.050461820040158,SELL,139.2665842605215,BUY,21.236996825313735,SELL,-0.0,BUY,0.00014490642875186936,HOLD,,5,6,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:45.349354-04:00,GBP/CAD,BUY,"BUY (score=7, HTF=NEUTRAL)",1.86774,BUY,41.387957754198034,HOLD,1.8679409373681546,HOLD,1.8679498544151956,HOLD,1.8678514743100296,SELL,-4.403526453544693e-05,BUY,9.971270550970509e-06,BUY,5.263157894741455,BUY,1.7543859649138371,BUY,1.8683928076415524,1.8676651923584475,BUY,-143.88847398549268,SELL,12.77564085487486,BUY,-94.73684210525855,HOLD,9.297203326495114e-05,HOLD,,7,3,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:52.056243-04:00,GBP/JPY,BUY,"BUY (score=9, HTF=NEUTRAL)",203.713,BUY,43.774680812588294,HOLD,203.7280210884483,HOLD,203.7180911857713,HOLD,203.65448957416933,BUY,0.002466058865593368,BUY,0.007434592466123039,BUY,0.0,BUY,0.0,BUY,203.75753514369035,203.7135628563097,BUY,-174.87775464080397,BUY,13.194781065569419,BUY,-100.0,HOLD,0.007814719142392302,HOLD,,9,1,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:40:55.799505-04:00,GBP/USD,BUY,"BUY (score=6, HTF=NEUTRAL)",1.33495,BUY,47.729370918962516,HOLD,1.3349984352829043,HOLD,1.3350096407162662,HOLD,1.3350025982698495,SELL,-6.450070264785168e-06,BUY,4.692985089280937e-06,BUY,11.53846153845497,BUY,14.957264957238095,BUY,1.3351906290750473,1.3348263709249528,HOLD,-58.91238670715841,HOLD,7.837280727614816,BUY,-88.46153846154503,HOLD,8.401224730535281e-05,HOLD,,6,2,7,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:41:00.822849-04:00,USD/CAD,SELL,"SELL (score=3, HTF=NEUTRAL)",1.39939,BUY,48.96581071995871,HOLD,1.3994295079182009,HOLD,1.399425271891491,HOLD,1.3993595268211412,SELL,-2.5434144855118745e-05,SELL,-3.529003495960914e-06,HOLD,47.54098360654127,HOLD,47.05525197328288,BUY,1.3998623540831967,1.3991086459168032,HOLD,-39.44650970684059,HOLD,6.659070066508353,HOLD,-52.45901639345873,HOLD,0.00016472284817862977,HOLD,,2,3,10,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T06:41:04.453924-04:00,USD/CHF,BUY,"BUY (score=5, HTF=NEUTRAL)",0.79812,SELL,54.53047279207349,HOLD,0.7980759066773967,HOLD,0.7979803753406239,HOLD,0.7976428599317092,BUY,3.5455675411855125e-05,BUY,3.170284246109289e-05,SELL,70.00000000002221,SELL,80.0000000000148,BUY,0.7981964090567075,0.7979545909432926,HOLD,54.434250764669095,BUY,13.915578623373717,HOLD,-29.999999999977796,BUY,5.328270976210581e-05,HOLD,,5,4,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:09.955109-04:00,AUD/CAD,SELL,"SELL (score=7, HTF=NEUTRAL)",0.91031,BUY,47.05069793640635,HOLD,0.9102966649345441,HOLD,0.9105174850207265,HOLD,0.9104374692222735,SELL,-0.00011796573244560182,SELL,-0.0001465713940025929,SELL,100.0,SELL,77.19298245616908,BUY,0.9104945207459985,0.9100124792540014,HOLD,41.92172138751276,SELL,28.697698328238598,SELL,-0.0,HOLD,6.511123646299198e-05,HOLD,,2,7,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:13.687836-04:00,AUD/CHF,SELL,"SELL (score=8, HTF=NEUTRAL)",0.51935,SELL,53.28875687489125,HOLD,0.5192395022872204,HOLD,0.5192953745099901,HOLD,0.5190391894834295,SELL,-2.1252097038182427e-05,SELL,-4.685549469525835e-05,SELL,100.0,SELL,93.42105263157465,BUY,0.5195416598219363,0.5188923401780637,SELL,103.10077519373436,HOLD,7.972786138853729,SELL,-0.0,HOLD,0.00010951272093000286,HOLD,,0,8,7,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:17.119869-04:00,AUD/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",99.368,SELL,63.169708533033244,HOLD,99.3345354151884,HOLD,99.3333508465132,HOLD,99.28159785891373,BUY,0.006478256223260814,BUY,0.0005632735357063757,SELL,100.0,SELL,95.454545454545,BUY,99.36169039399688,99.28960960600311,SELL,191.0239061795034,BUY,13.689622330604452,SELL,-0.0,BUY,0.010151223031702376,HOLD,,5,6,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:20.419010-04:00,AUD/USD,BUY,"BUY (score=6, HTF=NEUTRAL)",0.6507,BUY,38.01326837742847,HOLD,0.6508751427365791,HOLD,0.6510185614848738,HOLD,0.6504846569612008,SELL,-0.00015220724927500484,SELL,-0.00013109806409785992,BUY,23.999999999982236,BUY,15.75757575756434,BUY,0.6513243940441554,0.6504916059558447,BUY,-71.77363699106216,SELL,23.890820892494055,BUY,-76.00000000001776,HOLD,7.568424991423747e-05,HOLD,,6,3,6,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:25.402600-04:00,CAD/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",109.153,SELL,73.10352393087923,HOLD,109.11488986583532,HOLD,109.08672406846613,BUY,109.03924460118927,BUY,0.02200157798735347,BUY,0.01845438408503172,SELL,100.0,SELL,92.411642411633,BUY,109.16515845292274,109.05424154707727,SELL,128.29629629629366,BUY,33.35174842584437,SELL,-0.0,BUY,0.007878033934589865,HOLD,,5,6,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:28.480499-04:00,CAD/CHF,SELL,"SELL (score=6, HTF=NEUTRAL)",0.57052,SELL,56.4639795119022,HOLD,0.5703726792138104,HOLD,0.5702841775551866,HOLD,0.5700459822383807,BUY,5.987156186892939e-05,BUY,4.865312033776497e-05,SELL,100.0,SELL,98.01587301587335,BUY,0.5707198863452754,0.5700161136547246,SELL,120.63492063492022,HOLD,8.689036807715244,SELL,-0.0,HOLD,0.00010258580373027409,HOLD,,2,6,7,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:32.565907-04:00,CHF/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",191.312,SELL,65.1861645466017,HOLD,191.2748478955826,HOLD,191.25246048472843,HOLD,191.2522247565,BUY,0.02440738520564878,BUY,0.01863512564718763,SELL,80.48780487805809,SELL,91.99797592853571,BUY,191.33979898489625,191.1885990151038,SELL,101.42081650540975,BUY,24.28120554346892,SELL,-19.51219512194192,BUY,0.011786069730482922,HOLD,,5,6,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:37.450536-04:00,EUR/AUD,BUY,"BUY (score=10, HTF=NEUTRAL)",1.78124,BUY,43.20702055742931,HOLD,1.7815339834150228,HOLD,1.7812835172483514,HOLD,1.7818500641239448,BUY,0.0001269928382485741,BUY,0.00018808788866558608,BUY,0.0,BUY,17.78206778207318,BUY,1.7819642401430507,1.7812477598569494,BUY,-164.8648648650501,BUY,21.504815209953307,BUY,-100.0,BUY,0.000124150244300363,HOLD,,10,1,4,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:40.941334-04:00,EUR/CAD,BUY,"BUY (score=6, HTF=NEUTRAL)",1.62157,BUY,37.3094562886497,HOLD,1.6218276878719335,HOLD,1.6220091762585123,HOLD,1.6223847266743663,SELL,-0.00011982723351056102,SELL,-9.964283418226831e-05,BUY,5.999999999995559,BUY,1.9999999999985196,BUY,1.6221242863483551,1.6215207136516447,BUY,-141.75438596493157,SELL,16.739921651293976,BUY,-94.00000000000445,HOLD,9.398181244521936e-05,HOLD,,6,4,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:45.164937-04:00,EUR/CHF,BUY,"BUY (score=7, HTF=NEUTRAL)",0.92518,BUY,48.26289385239705,HOLD,0.9252001819949182,HOLD,0.9251695593702479,HOLD,0.9249730016011659,BUY,1.2743521690117277e-06,BUY,9.664098885815222e-06,BUY,19.999999999985196,BUY,15.555555555560483,BUY,0.9252935101149764,0.9251204898850236,HOLD,-50.99150141665601,HOLD,7.064499479938976,BUY,-80.00000000001481,HOLD,3.671208545844679e-05,HOLD,,7,1,7,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:50.351818-04:00,EUR/JPY,SELL,"SELL (score=6, HTF=NEUTRAL)",177.02,SELL,66.90087038894251,HOLD,176.9830965486601,HOLD,176.95559762762605,HOLD,176.9181837426394,BUY,0.023627756769940333,BUY,0.019938374915200903,SELL,93.83874552414939,SELL,87.66925957937882,BUY,177.0467717679889,176.9027252320111,SELL,95.24230470319775,BUY,22.971344301893176,SELL,-6.16125447585061,HOLD,0.010604928478443831,HOLD,,4,6,5,NEUTRAL,NEUTRAL,NEUTRAL
2025-10-23T07:00:53.858329-04:00,EUR/USD,BUY,"BUY (score=7, HTF=NEUTRAL)",1.1588,BUY,37.03020227100722,HOLD,1.1590026177929071,HOLD,1.1591522124468485,HOLD,1.1594885464353226,SELL,-9.677033911281718e-05,SELL,-7.974707380116382e-05,BUY,14.705882352971908,BUY,12.594268476627292,BUY,1.1592729038288092,1.1587400961711904,BUY,-131.29868065476063,SELL,17.41054663002003,BUY,-85.29411764702809,BUY,7.259572440885752e-05,HOLD,,7,4,4,NEUTRAL,NEUTRAL,NEUTRAL
